Year,Region,Source_File,Kecamatan,Puskesmas,Latitude,Longitude,Week,Cases,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,18,0,,66.57142857,55.42857143,45.89,22.9,33.03,26.40321429,1008,3.802857143,157.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,19,0,0.0225,50.28571429,54.42857143,0.82,21.71,32.44,25.84607143,1007.857143,4.69,164.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,20,1,,72.57142857,62,4.05,22.93,31.08,25.65571429,1009,4.52,163.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,21,0,0.0224,75.28571429,60.28571429,2.27,13.89,32.6,24.27678571,992.4285714,3.345714286,145
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,22,0,,62.57142857,60.28571429,0.47,12.78,32.18,19.12142857,957,3.277142857,155.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,23,0,0.0216,40.14285714,59.28571429,10.38,12.22,31.34,18.95357143,975.2857143,3.531428571,180
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,24,1,,71.14285714,63.85714286,33,12.22,32.01,19.26714286,940.8571429,2.97,139.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,25,1,0.0223,62.71428571,67.57142857,101.75,12.78,30.14,17.30035714,906.4285714,2.96,171.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,26,0,,58.71428571,61.85714286,7.39,11.53,30.49,17.50785714,958.1428571,3.344285714,156.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,27,0,,59.14285714,58.28571429,6.43,9.31,30.52,16.79821429,1009.571429,4.185714286,152.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,28,0,0.0218,75.42857143,55.85714286,0.22,11.53,32.36,18.46321429,1010.285714,5.027142857,147
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,29,0,,35.57142857,55.57142857,0.77,21.67,32.88,25.04214286,1010.428571,4.962857143,163.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,30,1,0.0217,51.85714286,57.14285714,0.54,19.39,31.15,24.49821429,1011.571429,5.055714286,167.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,31,0,,66.71428571,62.14285714,1.42,22.24,32.84,24.99214286,1012,4.074285714,151.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,32,0,0.022,49.71428571,57.28571429,1.26,21.06,31.35,25.01964286,1011,5.372857143,162
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,33,0,,49,55.85714286,2.08,21.84,33.34,24.87035714,1010.428571,5.05,168.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,34,1,,74.57142857,54.57142857,0.82,20.8,31.26,24.16,1011,5.631428571,165.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,35,2,0.0218,77,52.42857143,2.23,21.79,31.63,24.97214286,1010.142857,5.574285714,168
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,36,0,,74.57142857,55.85714286,9.03,21.3,32.36,25.07857143,1010.571429,5.558571429,169.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,37,0,0.0206,75.28571429,61.42857143,30.06,22.42,32.07,25.435,1009.571429,4.475714286,181.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,38,0,,75.42857143,52.85714286,13.2,22.3,33.16,25.85642857,1009.714286,4.764285714,162.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,39,0,0.0191,86.71428571,58.28571429,6.62,11.53,32.07,22.47142857,1009.571429,4.905714286,174.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,40,0,,78.85714286,59.71428571,0.71,13.2,31.99,22.29857143,1009.857143,4.898571429,186.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,41,3,0.0189,81,51.85714286,0.36,12.64,32.04,23.08178571,1008.714286,5.454285714,183.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,42,1,,82.57142857,55.42857143,52.25,13.2,34.74,22.72071429,1010.571429,4.447142857,192.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,43,0,,77.42857143,63,59.21,23.63,32.67,26.3425,1010.142857,4.287142857,178.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,44,0,0.0211,85.28571429,65.14285714,118.04,16.53,33.03,25.43142857,1008.714286,3.138571429,185.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,45,2,,99.57142857,68.71428571,184.86,14.31,31.58,24.51142857,1008.428571,3.222857143,234.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,46,0,0.0199,94.42857143,69.42857143,138.37,14.87,31.39,21.39071429,1008,2.582857143,163.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,47,2,,76.85714286,65.42857143,101.16,15.98,31.27,23.96892857,1007.857143,3.581428571,220.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,48,2,0.024,84.57142857,66.42857143,105.85,16.53,31.54,25.40107143,1008.857143,4.222857143,244
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,49,1,,81.14285714,69.42857143,75.82,16.53,32.49,22.25392857,1009.714286,3.664285714,194
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,50,2,,77.42857143,63,98.58,14.87,31.91,20.785,1008.428571,3.872857143,214.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,51,0,0.023,88.71428571,66.14285714,63.73,15.98,32.6,24.57571429,1009.857143,3.014285714,174.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,52,0,0.0237,57.28571429,57.14285714,51.38,14.87,32.25,22.81142857,1009.857143,4.744285714,223.1428571
2021,KAB KULON PROGO,Laporan-Analisa-SKDR_panjatan.xlsx,panjatan,PKM. PANJATAN I,-7.9058104,110.1678159,1,0,0.0255,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,2,0,,93,61.71428571,197.6,22.71,32.27,25.98821429,1007.571429,3.93,236
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,3,0,0.0255,80.57142857,57.71428571,200.72,23.13,32.6,26.41821429,1008,2.624285714,186.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,4,0,,79.57142857,63.57142857,118.82,22.7,32.69,25.79678571,1008.142857,2.974285714,208.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,5,0,0.0255,91.28571429,61.57142857,207.61,22.73,32.6,26.08857143,1009,3.052857143,226.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,6,0,,75.85714286,72,119.76,22.94,31.64,25.38178571,1008.571429,3.751428571,233.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,7,0,0.0255,47,63.42857143,114.24,22.7,33.63,26.08285714,1009.428571,3.055714286,173.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,8,0,,86.57142857,65.85714286,43.89,22.67,34.12,25.50214286,1008.142857,3.661428571,221
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,9,0,0.0255,63,53.14285714,62.33,23.37,34.53,26.71392857,1010.142857,3.721428571,215.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,10,0,,47.28571429,67.57142857,61.74,22,32.08,25.88464286,1009.714286,4.137142857,159.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,11,0,,44.14285714,72.14285714,70.94,22.86,33,25.65892857,1009.142857,4.691428571,244
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,12,1,0.0255,81.57142857,55.14285714,74.41,23.32,32.8,26.30392857,1007.428571,4.377142857,223.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,13,0,,78.42857143,63,63.35,22.82,32.84,25.98571429,1006.428571,3.118571429,189.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,14,0,0.0255,67.71428571,60.57142857,122.86,23.18,32.66,25.95571429,1007.714286,2.845714286,187.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,15,1,,43.42857143,57.57142857,31.59,22.68,32.18,26.00285714,1010.428571,3.474285714,191.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,16,0,0.0255,40,54.14285714,0.36,21.66,31.64,25.18857143,1010.571429,4.511428571,167
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,17,0,,45.71428571,57.85714286,0.88,21.88,31.76,25.70571429,1010.142857,3.711428571,167.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,18,0,,66.85714286,54.28571429,45.89,22.81,33.46,26.34214286,1008,3.81,163.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,19,1,0.0255,50.42857143,53,0.83,21.63,32.94,25.77142857,1007.714286,4.408571429,170.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,20,0,,74.42857143,61,4.05,22.82,31.41,25.59964286,1009,4.337142857,166.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,21,0,0.0255,75.71428571,59.28571429,2.27,13.89,33.03,24.23357143,992.4285714,3.282857143,147.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,22,0,,62.42857143,59.14285714,0.47,12.78,32.5,19.15821429,957,3.197142857,162.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,23,3,0.0255,41.28571429,58.42857143,10.44,12.22,31.64,18.98285714,975.2857143,3.367142857,183.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,24,0,,70.85714286,62.85714286,33.27,12.22,32.33,19.24464286,940.8571429,2.852857143,141.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,25,0,0.0255,61.85714286,67,101.66,12.78,30.24,17.30285714,906.4285714,2.747142857,197.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,26,0,,59.57142857,61.14285714,7.11,11.47,30.65,17.4775,958.1428571,3.125714286,157.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,27,0,,59.57142857,57.42857143,6.43,9.25,30.74,16.75321429,1009.571429,3.981428571,155.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,28,0,0.0255,76,55.28571429,0.22,11.47,32.75,18.36035714,1010.285714,4.781428571,149.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,29,0,,37.14285714,54.57142857,0.77,21.52,33.29,24.97142857,1010.428571,4.801428571,169.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,30,0,0.0255,53.85714286,56.42857143,0.54,19.23,31.48,24.43535714,1011.571429,4.804285714,170.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,31,0,,68.28571429,62.42857143,1.42,21.95,33.22,24.84178571,1011.857143,3.831428571,157.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,32,0,0.0255,52,56.42857143,1.26,20.84,31.65,24.92785714,1011,5.051428571,167
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,33,0,,51.28571429,55.28571429,2.08,21.68,33.72,24.76964286,1010.571429,4.792857143,175.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,34,0,,75.42857143,54.57142857,0.82,20.72,31.47,24.045,1011,5.354285714,169.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,35,0,0.0255,79.71428571,51.42857143,2.19,21.55,31.94,24.88464286,1010.142857,5.304285714,171.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,36,0,,78.28571429,55.28571429,9.03,21.16,32.55,24.99107143,1010.571429,5.292857143,174.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,37,0,0.0255,76.28571429,61.28571429,29.52,22.29,32.53,25.2975,1009.714286,4.26,186.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,38,0,,76.57142857,51.71428571,13.31,22.11,33.56,25.785,1009.714286,4.612857143,164.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,39,0,0.0255,87.28571429,58.14285714,6.62,11.47,32.39,22.39321429,1009.571429,4.604285714,179.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,40,0,,79.57142857,59.85714286,0.71,13.14,32.17,22.19571429,1009.714286,4.674285714,186.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,41,1,0.0255,81.57142857,51.28571429,0.36,12.58,32.28,23.04857143,1008.714286,5.252857143,184.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,42,0,,83.85714286,55,52.25,13.14,35.06,22.65535714,1010.571429,4.3,193.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,43,3,,77.57142857,62.85714286,59.09,23.48,33.02,26.22142857,1010.142857,4.057142857,182.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,44,0,0.0255,85.71428571,65,118.96,16.47,33.18,25.29428571,1008.714286,3.044285714,190
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,45,1,,99.57142857,69,184.86,14.25,31.84,24.37178571,1008.285714,2.968571429,240.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,46,0,0.0255,94.42857143,69.14285714,147.87,14.81,31.68,21.32142857,1008,2.492857143,162.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,47,0,,76.42857143,64.42857143,102.23,15.92,31.49,23.90214286,1007.714286,3.47,219.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,48,0,0.0255,84.85714286,65.42857143,115.82,16.47,31.81,25.31928571,1008.857143,4.168571429,244.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,49,0,,81.57142857,69.14285714,77.26,16.47,32.77,22.17607143,1009.714286,3.57,193.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,50,0,,78.57142857,62.28571429,101.19,14.81,32.24,20.73321429,1008.428571,3.75,214.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,51,0,0.0255,88.42857143,64.85714286,68.92,15.92,33.01,24.52107143,1009.857143,2.99,175.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN I,-7.7640872,110.2891582,52,0,0.0255,54.85714286,55.42857143,57.04,14.81,32.58,22.78285714,1009.714286,4.665714286,222.5714286
2021,KAB KULON PROGO,Laporan-Analisa-SKDR_panjatan.xlsx,panjatan,PKM. PANJATAN II,7.9256539,110.1314033,1,0,0.0255,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,2,0,,93,61.71428571,197.6,22.71,32.27,25.98821429,1007.571429,3.93,236
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,3,0,0.0255,80.57142857,57.71428571,200.72,23.13,32.6,26.41821429,1008,2.624285714,186.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,4,0,,79.57142857,63.57142857,118.82,22.7,32.69,25.79678571,1008.142857,2.974285714,208.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,5,0,0.0255,91.28571429,61.57142857,207.61,22.73,32.6,26.08857143,1009,3.052857143,226.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,6,0,,75.85714286,72,119.76,22.94,31.64,25.38178571,1008.571429,3.751428571,233.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,7,0,0.0255,47,63.42857143,114.24,22.7,33.63,26.08285714,1009.428571,3.055714286,173.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,8,0,,86.57142857,65.85714286,43.89,22.67,34.12,25.50214286,1008.142857,3.661428571,221
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,9,0,0.0255,63,53.14285714,62.33,23.37,34.53,26.71392857,1010.142857,3.721428571,215.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,10,0,,47.28571429,67.57142857,61.74,22,32.08,25.88464286,1009.714286,4.137142857,159.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,11,0,,44.14285714,72.14285714,70.94,22.86,33,25.65892857,1009.142857,4.691428571,244
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,12,0,0.0255,81.57142857,55.14285714,74.41,23.32,32.8,26.30392857,1007.428571,4.377142857,223.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,13,0,,78.42857143,63,63.35,22.82,32.84,25.98571429,1006.428571,3.118571429,189.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,14,0,0.0255,67.71428571,60.57142857,122.86,23.18,32.66,25.95571429,1007.714286,2.845714286,187.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,15,0,,43.42857143,57.57142857,31.59,22.68,32.18,26.00285714,1010.428571,3.474285714,191.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,16,0,0.0255,40,54.14285714,0.36,21.66,31.64,25.18857143,1010.571429,4.511428571,167
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,17,1,,45.71428571,57.85714286,0.88,21.88,31.76,25.70571429,1010.142857,3.711428571,167.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,18,0,,66.85714286,54.28571429,45.89,22.81,33.46,26.34214286,1008,3.81,163.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,19,0,0.0255,50.42857143,53,0.83,21.63,32.94,25.77142857,1007.714286,4.408571429,170.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,20,0,,74.42857143,61,4.05,22.82,31.41,25.59964286,1009,4.337142857,166.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,21,0,0.0255,75.71428571,59.28571429,2.27,13.89,33.03,24.23357143,992.4285714,3.282857143,147.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,22,0,,62.42857143,59.14285714,0.47,12.78,32.5,19.15821429,957,3.197142857,162.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,23,0,0.0255,41.28571429,58.42857143,10.44,12.22,31.64,18.98285714,975.2857143,3.367142857,183.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,24,0,,70.85714286,62.85714286,33.27,12.22,32.33,19.24464286,940.8571429,2.852857143,141.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,25,0,0.0255,61.85714286,67,101.66,12.78,30.24,17.30285714,906.4285714,2.747142857,197.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,26,0,,59.57142857,61.14285714,7.11,11.47,30.65,17.4775,958.1428571,3.125714286,157.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,27,0,,59.57142857,57.42857143,6.43,9.25,30.74,16.75321429,1009.571429,3.981428571,155.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,28,0,0.0255,76,55.28571429,0.22,11.47,32.75,18.36035714,1010.285714,4.781428571,149.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,29,0,,37.14285714,54.57142857,0.77,21.52,33.29,24.97142857,1010.428571,4.801428571,169.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,30,0,0.0255,53.85714286,56.42857143,0.54,19.23,31.48,24.43535714,1011.571429,4.804285714,170.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,31,0,,68.28571429,62.42857143,1.42,21.95,33.22,24.84178571,1011.857143,3.831428571,157.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,32,0,0.0255,52,56.42857143,1.26,20.84,31.65,24.92785714,1011,5.051428571,167
2021,KAB SLEMAN,Laporan-Analisa-SKDR_godean.xlsx,godean,PKM. GODEAN II,-7.7765757,110.299275,33,0,,51.28571429,55.28571429,2.08,21.68,33.72,24.76964286,1010.571429,4.792857143,175.5714286
