Year,Region,Month,Cases,Latitude,Longitude,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2022,KOTA YOGYAKARTA,4,8,-7.8239138,110.3479391,0.631071097,70,63,4.08,23.7525,30.95,30.855,1008,3.375,185.75
2022,KOTA YOGYAKARTA,5,13,-7.8239138,110.3479391,0.438105546,86,63.8,4.216,24.006,31.074,30.656,1008.2,2.93,160
2022,KOTA YOGYAKARTA,6,16,-7.8239138,110.3479391,0.463677473,77.5,68.5,4.165,23.31,29.6075,29.3525,1009.5,3.75,169.5
2022,KOTA YOGYAKARTA,7,19,-7.8239138,110.3479391,0.441212416,73.25,66.75,0.2175,22.34,28.725,28.47,1009.5,4.08,141.75
2022,KOTA YOGYAKARTA,8,27,-7.8239138,110.3479391,0.433797359,90,66.4,5.312,22.6,28.448,27.95,1010,4.142,167.4
2022,KOTA YOGYAKARTA,9,19,-7.8239138,110.3479391,0.43900397,81,65.75,0.655,23.105,29.2125,28.755,1010.5,4.7,165
2022,KOTA YOGYAKARTA,10,17,-7.8239138,110.3479391,0.49618771,93,68,5.686,23.778,28.882,28.818,1009.8,4.182,189.6
2022,KOTA YOGYAKARTA,11,12,-7.8239138,110.3479391,0.655590683,82.5,72.5,13.06,23.5375,29.025,28.5225,1009,3.81,195
2022,KOTA YOGYAKARTA,12,9,-7.8239138,110.3479391,0.63826001,70.5,71.5,6.6575,23.4625,28.4525,28.1975,1008.25,3.3825,218.75
2023,KOTA YOGYAKARTA,1,13,-7.8239138,110.3479391,0.618615781,70.6,65.8,9.644,23.404,29.92,29.606,1008,4.272,224.4
2023,KOTA YOGYAKARTA,2,11,-7.8239138,110.3479391,0.682806784,70.5,65,20.135,23.2075,30.305,29.7125,1008.75,4.905,257.5
2023,KOTA YOGYAKARTA,3,6,-7.8239138,110.3479391,0.667253275,54.5,57.75,8.86,23.5775,31.2625,31.205,1009.5,4.0575,195.25
2023,KOTA YOGYAKARTA,4,7,-7.8239138,110.3479391,0.608675675,68.5,61.5,3.825,23.2225,30.82,30.69,1008.5,3.865,200.75
2023,KOTA YOGYAKARTA,5,9,-7.8239138,110.3479391,0.454510233,54.8,60.8,1.014,22.874,30.23,30.068,1009.8,4.42,164.4
2023,KOTA YOGYAKARTA,6,5,-7.8239138,110.3479391,0.461349712,55,62.25,0,22.9275,29.965,29.8875,1010,4.37,178.5
2023,KOTA YOGYAKARTA,7,6,-7.8239138,110.3479391,0.457131219,62,63,0.06,21.694,28.67,28.328,1012,5.334,156
2023,KOTA YOGYAKARTA,8,5,-7.8239138,110.3479391,0.409342568,36.25,51.5,0,20.6675,30.2325,29.9975,1012,5.5675,173.5
2023,KOTA YOGYAKARTA,9,16,-7.8239138,110.3479391,0.455376517,41.75,47.25,0,20.38,30.365,30.3375,1011.25,6.5475,167.5
2023,KOTA YOGYAKARTA,10,11,-7.8239138,110.3479391,0.487757509,43.8,40.8,0.026,22.122,34.09,34.09,1010.4,6.634,177.2
2023,KOTA YOGYAKARTA,11,23,-7.8239138,110.3479391,0.674498708,69.75,60.75,1.0675,24.1025,30.695,29.945,1010.75,4.1275,181.5
2023,KOTA YOGYAKARTA,12,5,-7.8239138,110.3479391,0.64632551,90.5,57,2.6925,24.095,31.05,30.8775,1009.75,4.6325,190.25
2024,KOTA YOGYAKARTA,1,7,-7.8239138,110.3479391,0.634599965,79.2,66.6,10.478,24.106,30.602,29.952,1010,4.114,204.8
2024,KOTA YOGYAKARTA,2,19,-7.8239138,110.3479391,0.687602722,76.5,65,8.82,24.2025,30.73,30.5775,1011,3.885,224.75
2024,KOTA YOGYAKARTA,3,27,-7.8239138,110.3479391,0.649494678,91.75,69.25,11.3475,24.2725,29.7075,29.6075,1009.25,3.67,181.25
2024,KOTA YOGYAKARTA,4,37,-7.8239138,110.3479391,0.587966457,79.8,64.8,4.536,24.362,31.138,31.11,1009,3.74,176
2024,KOTA YOGYAKARTA,5,10,-7.8239138,110.3479391,0.42838128,74.25,62.75,0.0275,23.4025,30.36,30.085,1009.5,4.485,154.25
2024,KOTA YOGYAKARTA,6,25,-7.8239138,110.3479391,0.486960069,72,68.5,0,23,29.48,29.34,1010.75,4.575,160.25
2024,KOTA YOGYAKARTA,7,21,-7.8239138,110.3479391,0.445991567,51.4,58.4,0,21.75,29.734,29.174,1011,5.262,154.6
2024,KOTA YOGYAKARTA,8,17,-7.8239138,110.3479391,0.419701137,30,54,0,21.2375,29.655,29.4425,1011.5,6.235,160.25
2024,KOTA YOGYAKARTA,9,19,-7.8239138,110.3479391,0.458590639,63,55,0.364,22.82,32.718,31.046,1010,5.526,171.6
2024,KOTA YOGYAKARTA,10,14,-7.8239138,110.3479391,0.447277425,68,52.75,0.22,23.5975,32.21,32.18,1009.5,5.58,184.75
2024,KOTA YOGYAKARTA,11,23,-7.8239138,110.3479391,0.651420132,86.25,62.25,16.5325,24.25,31.89,31.68,1008,3.105,204.5
2024,KOTA YOGYAKARTA,12,23,-7.8239138,110.3479391,0.654659299,90,69.75,35.4975,24.065,30.3725,29.44,1007.5,3.6425,223
